Plate	Repeat	Well	Type	Time	Absorbance @ 600 (0.5s) (A)	Time	Absorbance @ 600 (0.5s) (A)	Time	Absorbance @ 600 (0.5s) (A)
1	34	A05	M	21:34:54.92	0.037	21:46:52.64	0.037	21:58:50.35	0.037
1	34	A06	M	21:34:55.69	0.036	21:46:53.41	0.037	21:58:51.12	0.038
1	34	A07	M	21:34:56.46	0.036	21:46:54.18	0.036	21:58:51.89	0.037
1	34	A08	M	21:34:57.23	0.036	21:46:54.95	0.036	21:58:52.66	0.037
1	34	A09	M	21:34:58.00	0.036	21:46:55.72	0.036	21:58:53.43	0.035
1	34	A10	M	21:34:58.77	0.037	21:46:56.49	0.038	21:58:54.20	0.037
1	34	A11	M	21:34:59.54	0.036	21:46:57.26	0.036	21:58:54.97	0.036
1	34	A12	M	21:35:00.31	0.036	21:46:58.03	0.036	21:58:55.74	0.035
1	34	B01	M	21:35:03.54	0.036	21:47:01.26	0.035	21:58:58.97	0.035
1	34	B02	M	21:35:04.31	0.036	21:47:02.03	0.037	21:58:59.74	0.037
1	34	B03	M	21:35:05.08	0.037	21:47:02.80	0.037	21:59:00.51	0.037
1	34	B04	M	21:35:05.85	0.035	21:47:03.57	0.037	21:59:01.28	0.038
1	34	B05	M	21:35:06.62	0.036	21:47:04.34	0.035	21:59:02.05	0.036
1	34	B06	M	21:35:07.39	0.037	21:47:05.11	0.037	21:59:02.82	0.038
1	34	B07	M	21:35:08.16	0.037	21:47:05.88	0.038	21:59:03.59	0.037
1	34	B08	M	21:35:08.93	0.036	21:47:06.65	0.036	21:59:04.36	0.036
1	34	B09	M	21:35:09.70	0.036	21:47:07.42	0.036	21:59:05.13	0.037
1	34	B10	M	21:35:10.47	0.037	21:47:08.19	0.037	21:59:05.90	0.037
1	34	B11	M	21:35:11.24	0.037	21:47:08.96	0.036	21:59:06.67	0.036
1	34	B12	M	21:35:12.01	0.035	21:47:09.73	0.036	21:59:07.44	0.036
1	34	C01	M	21:35:15.24	0.037	21:47:12.96	0.036	21:59:10.67	0.036
1	34	C02	M	21:35:16.01	0.036	21:47:13.73	0.037	21:59:11.44	0.038
1	34	C03	M	21:35:16.78	0.037	21:47:14.50	0.035	21:59:12.21	0.037
1	34	C04	M	21:35:17.55	0.037	21:47:15.27	0.037	21:59:12.98	0.038
1	34	C05	M	21:35:18.32	0.037	21:47:16.04	0.037	21:59:13.75	0.036
1	34	C06	M	21:35:19.09	0.270	21:47:16.81	0.275	21:59:14.52	0.267
1	34	C07	M	21:35:19.86	0.270	21:47:17.58	0.275	21:59:15.29	0.270
1	34	C08	M	21:35:20.63	0.268	21:47:18.35	0.274	21:59:16.06	0.265
1	34	C09	M	21:35:21.40	0.271	21:47:19.12	0.275	21:59:16.83	0.271
1	34	C10	M	21:35:22.17	0.288	21:47:19.89	0.294	21:59:17.60	0.292
1	34	C11	M	21:35:22.94	0.294	21:47:20.66	0.298	21:59:18.37	0.290
1	34	C12	M	21:35:23.71	0.038	21:47:21.43	0.036	21:59:19.14	0.036
1	34	D01	M	21:35:26.94	0.035	21:47:24.66	0.034	21:59:22.37	0.036
1	34	D02	M	21:35:27.71	0.036	21:47:25.43	0.036	21:59:23.14	0.037
1	34	D03	M	21:35:28.48	0.129	21:47:26.20	0.133	21:59:23.91	0.133
1	34	D04	M	21:35:29.25	0.147	21:47:26.97	0.150	21:59:24.68	0.150
1	34	D05	M	21:35:30.02	0.141	21:47:27.74	0.145	21:59:25.45	0.144
1	34	D06	M	21:35:30.79	0.325	21:47:28.51	0.329	21:59:26.22	0.323
1	34	D07	M	21:35:31.56	0.324	21:47:29.28	0.326	21:59:26.99	0.329
1	34	D08	M	21:35:32.33	0.317	21:47:30.05	0.318	21:59:27.76	0.314
1	34	D09	M	21:35:33.10	0.318	21:47:30.82	0.320	21:59:28.53	0.318
1	34	D10	M	21:35:33.87	0.319	21:47:31.59	0.320	21:59:29.30	0.315
1	34	D11	M	21:35:34.64	0.321	21:47:32.36	0.325	21:59:30.07	0.322
1	34	D12	M	21:35:35.41	0.036	21:47:33.13	0.036	21:59:30.84	0.035
1	34	E01	M	21:35:38.65	0.037	21:47:36.36	0.037	21:59:34.07	0.036
1	34	E02	M	21:35:39.42	0.036	21:47:37.13	0.036	21:59:34.84	0.036
1	34	E03	M	21:35:40.19	0.282	21:47:37.90	0.283	21:59:35.61	0.280
1	34	E04	M	21:35:40.96	0.295	21:47:38.67	0.297	21:59:36.38	0.295
1	34	E05	M	21:35:41.73	0.294	21:47:39.44	0.296	21:59:37.15	0.297
1	34	E06	M	21:35:42.50	0.326	21:47:40.21	0.331	21:59:37.92	0.331
1	34	E07	M	21:35:43.27	0.321	21:47:40.98	0.327	21:59:38.69	0.326
1	34	E08	M	21:35:44.04	0.329	21:47:41.75	0.330	21:59:39.46	0.327
1	34	E09	M	21:35:44.81	0.265	21:47:42.52	0.288	21:59:40.23	0.293
1	34	E10	M	21:35:45.58	0.276	21:47:43.29	0.292	21:59:41.00	0.296
1	34	E11	M	21:35:46.35	0.282	21:47:44.06	0.301	21:59:41.77	0.302
1	34	E12	M	21:35:47.12	0.038	21:47:44.83	0.037	21:59:42.54	0.038
1	34	F01	M	21:35:50.35	0.036	21:47:48.06	0.036	21:59:45.77	0.035
1	34	F02	M	21:35:51.12	0.037	21:47:48.83	0.037	21:59:46.54	0.037
1	34	F03	M	21:35:51.89	0.053	21:47:49.60	0.054	21:59:47.31	0.054
1	34	F04	M	21:35:52.66	0.050	21:47:50.37	0.051	21:59:48.08	0.052
1	34	F05	M	21:35:53.43	0.052	21:47:51.14	0.052	21:59:48.85	0.053
1	34	F06	M	21:35:54.20	0.073	21:47:51.91	0.072	21:59:49.62	0.072
1	34	F07	M	21:35:54.97	0.069	21:47:52.68	0.072	21:59:50.39	0.072
1	34	F08	M	21:35:55.74	0.065	21:47:53.45	0.066	21:59:51.16	0.065
1	34	F09	M	21:35:56.51	0.115	21:47:54.22	0.133	21:59:51.93	0.132
1	34	F10	M	21:35:57.28	0.115	21:47:54.99	0.122	21:59:52.70	0.123
1	34	F11	M	21:35:58.05	0.117	21:47:55.76	0.124	21:59:53.47	0.123
1	34	F12	M	21:35:58.82	0.036	21:47:56.53	0.036	21:59:54.24	0.034
1	34	G01	M	21:36:02.05	0.036	21:47:59.76	0.036	21:59:57.47	0.036
1	34	G02	M	21:36:02.82	0.036	21:48:00.53	0.036	21:59:58.24	0.036
1	34	G03	M	21:36:03.59	0.036	21:48:01.30	0.036	21:59:59.01	0.036
1	34	G04	M	21:36:04.36	0.039	21:48:02.07	0.037	21:59:59.78	0.037
1	34	G05	M	21:36:05.13	0.036	21:48:02.84	0.037	22:00:00.55	0.036
1	34	G06	M	21:36:05.90	0.037	21:48:03.61	0.037	22:00:01.32	0.037
1	34	G07	M	21:36:06.67	0.037	21:48:04.38	0.037	22:00:02.09	0.038
1	34	G08	M	21:36:07.44	0.036	21:48:05.15	0.036	22:00:02.86	0.036
1	34	G09	M	21:36:08.21	0.037	21:48:05.92	0.037	22:00:03.63	0.037
1	34	G10	M	21:36:08.98	0.036	21:48:06.69	0.036	22:00:04.40	0.035
1	34	G11	M	21:36:09.75	0.037	21:48:07.46	0.036	22:00:05.17	0.036
1	34	G12	M	21:36:10.52	0.036	21:48:08.23	0.035	22:00:05.94	0.035
1	34	H01	M	21:36:13.75	0.036	21:48:11.46	0.036	22:00:09.17	0.036
1	34	H02	M	21:36:14.52	0.037	21:48:12.23	0.036	22:00:09.94	0.036
1	34	H03	M	21:36:15.29	0.036	21:48:13.00	0.038	22:00:10.71	0.036
1	34	H04	M	21:36:16.06	0.036	21:48:13.77	0.036	22:00:11.48	0.036
1	34	H05	M	21:36:16.83	0.035	21:48:14.54	0.036	22:00:12.25	0.037
1	34	H06	M	21:36:17.60	0.036	21:48:15.31	0.035	22:00:13.02	0.036
1	34	H07	M	21:36:18.37	0.036	21:48:16.08	0.037	22:00:13.79	0.037
1	34	H08	M	21:36:19.14	0.036	21:48:16.85	0.036	22:00:14.56	0.035
1	34	H09	M	21:36:19.91	0.037	21:48:17.62	0.038	22:00:15.33	0.037
1	34	H10	M	21:36:20.68	0.036	21:48:18.39	0.036	22:00:16.10	0.036
1	34	H11	M	21:36:21.45	0.036	21:48:19.16	0.036	22:00:16.87	0.036
1	34	H12	M	21:36:22.22	0.037	21:48:19.93	0.037	22:00:17.64	0.037
1	35	A01	M	22:14:05.37	0.036	22:26:02.58	0.037	22:37:59.79	0.037
1	35	A02	M	22:14:06.14	0.037	22:26:03.35	0.038	22:38:00.56	0.037
1	35	A03	M	22:14:06.91	0.040	22:26:04.12	0.039	22:38:01.33	0.039
1	35	A04	M	22:14:07.68	0.038	22:26:04.89	0.038	22:38:02.10	0.038
1	35	A05	M	22:14:08.45	0.037	22:26:05.66	0.037	22:38:02.87	0.038
1	35	A06	M	22:14:09.22	0.036	22:26:06.43	0.038	22:38:03.64	0.038
1	35	A07	M	22:14:09.99	0.036	22:26:07.20	0.037	22:38:04.41	0.036
1	35	A08	M	22:14:10.76	0.037	22:26:07.97	0.036	22:38:05.18	0.038
1	35	A09	M	22:14:11.53	0.036	22:26:08.74	0.036	22:38:05.95	0.037
1	35	A10	M	22:14:12.30	0.037	22:26:09.51	0.038	22:38:06.72	0.037
1	35	A11	M	22:14:13.07	0.036	22:26:10.28	0.036	22:38:07.49	0.036
1	35	A12	M	22:14:13.84	0.036	22:26:11.05	0.036	22:38:08.26	0.036
1	35	B01	M	22:14:17.07	0.036	22:26:14.28	0.035	22:38:11.49	0.035
1	35	B02	M	22:14:17.84	0.036	22:26:15.05	0.037	22:38:12.26	0.037
1	35	B03	M	22:14:18.61	0.037	22:26:15.82	0.038	22:38:13.03	0.038
1	35	B04	M	22:14:19.38	0.035	22:26:16.59	0.037	22:38:13.80	0.037
1	35	B05	M	22:14:20.15	0.036	22:26:17.36	0.037	22:38:14.57	0.037
1	35	B06	M	22:14:20.92	0.037	22:26:18.13	0.037	22:38:15.34	0.038
1	35	B07	M	22:14:21.69	0.037	22:26:18.90	0.038	22:38:16.11	0.038
1	35	B08	M	22:14:22.46	0.036	22:26:19.67	0.037	22:38:16.88	0.037
1	35	B09	M	22:14:23.23	0.036	22:26:20.44	0.037	22:38:17.65	0.037
1	35	B10	M	22:14:24.00	0.037	22:26:21.21	0.037	22:38:18.42	0.037
1	35	B11	M	22:14:24.77	0.037	22:26:21.98	0.037	22:38:19.19	0.037
1	35	B12	M	22:14:25.54	0.035	22:26:22.75	0.036	22:38:19.96	0.036
1	35	C01	M	22:14:28.77	0.036	22:26:25.98	0.036	22:38:23.19	0.036
1	35	C02	M	22:14:29.54	0.036	22:26:26.75	0.039	22:38:23.96	0.038
1	35	C03	M	22:14:30.31	0.037	22:26:27.52	0.038	22:38:24.73	0.038
1	35	C04	M	22:14:31.08	0.037	22:26:28.29	0.037	22:38:25.50	0.038
1	35	C05	M	22:14:31.85	0.037	22:26:29.06	0.037	22:38:26.27	0.037
1	35	C06	M	22:14:32.62	0.265	22:26:29.83	0.270	22:38:27.04	0.267
1	35	C07	M	22:14:33.39	0.267	22:26:30.60	0.269	22:38:27.81	0.268
1	35	C08	M	22:14:34.16	0.260	22:26:31.37	0.267	22:38:28.58	0.267
1	35	C09	M	22:14:34.93	0.272	22:26:32.14	0.276	22:38:29.35	0.283
1	35	C10	M	22:14:35.70	0.282	22:26:32.91	0.287	22:38:30.12	0.284
1	35	C11	M	22:14:36.47	0.283	22:26:33.68	0.288	22:38:30.89	0.282
1	35	C12	M	22:14:37.24	0.036	22:26:34.45	0.036	22:38:31.66	0.036
1	35	D01	M	22:14:40.47	0.035	22:26:37.68	0.036	22:38:34.89	0.036
1	35	D02	M	22:14:41.24	0.036	22:26:38.45	0.036	22:38:35.66	0.037
1	35	D03	M	22:14:42.01	0.136	22:26:39.22	0.141	22:38:36.43	0.141
1	35	D04	M	22:14:42.78	0.154	22:26:39.99	0.156	22:38:37.20	0.156
1	35	D05	M	22:14:43.55	0.148	22:26:40.76	0.152	22:38:37.97	0.155
1	35	D06	M	22:14:44.32	0.329	22:26:41.53	0.333	22:38:38.74	0.325
1	35	D07	M	22:14:45.09	0.329	22:26:42.30	0.331	22:38:39.51	0.323
1	35	D08	M	22:14:45.86	0.318	22:26:43.07	0.319	22:38:40.28	0.314
1	35	D09	M	22:14:46.63	0.313	22:26:43.84	0.315	22:38:41.05	0.315
1	35	D10	M	22:14:47.40	0.318	22:26:44.61	0.319	22:38:41.82	0.315
1	35	D11	M	22:14:48.17	0.324	22:26:45.38	0.327	22:38:42.59	0.323
1	35	D12	M	22:14:48.94	0.036	22:26:46.15	0.037	22:38:43.36	0.037
1	35	E01	M	22:14:52.17	0.037	22:26:49.38	0.037	22:38:46.59	0.037
1	35	E02	M	22:14:52.94	0.036	22:26:50.15	0.036	22:38:47.36	0.036
1	35	E03	M	22:14:53.71	0.277	22:26:50.92	0.279	22:38:48.13	0.277
1	35	E04	M	22:14:54.48	0.294	22:26:51.69	0.296	22:38:48.90	0.294
1	35	E05	M	22:14:55.25	0.290	22:26:52.46	0.291	22:38:49.67	0.289
1	35	E06	M	22:14:56.02	0.329	22:26:53.23	0.336	22:38:50.44	0.323
1	35	E07	M	22:14:56.79	0.323	22:26:54.00	0.328	22:38:51.21	0.328
1	35	E08	M	22:14:57.56	0.326	22:26:54.77	0.329	22:38:51.98	0.325
1	35	E09	M	22:14:58.33	0.263	22:26:55.54	0.280	22:38:52.75	0.289
1	35	E10	M	22:14:59.10	0.273	22:26:56.31	0.287	22:38:53.52	0.294
1	35	E11	M	22:14:59.87	0.277	22:26:57.08	0.297	22:38:54.29	0.298
1	35	E12	M	22:15:00.64	0.037	22:26:57.85	0.038	22:38:55.06	0.038
1	35	F01	M	22:15:03.87	0.036	22:27:01.08	0.036	22:38:58.29	0.036
1	35	F02	M	22:15:04.64	0.037	22:27:01.85	0.037	22:38:59.06	0.037
1	35	F03	M	22:15:05.41	0.055	22:27:02.62	0.057	22:38:59.83	0.057
1	35	F04	M	22:15:06.18	0.052	22:27:03.39	0.053	22:39:00.60	0.055
1	35	F05	M	22:15:06.95	0.052	22:27:04.16	0.054	22:39:01.37	0.056
1	35	F06	M	22:15:07.72	0.074	22:27:04.93	0.074	22:39:02.14	0.072
1	35	F07	M	22:15:08.49	0.073	22:27:05.70	0.074	22:39:02.91	0.074
1	35	F08	M	22:15:09.26	0.068	22:27:06.47	0.070	22:39:03.68	0.072
1	35	F09	M	22:15:10.03	0.121	22:27:07.24	0.139	22:39:04.45	0.136
1	35	F10	M	22:15:10.80	0.115	22:27:08.01	0.126	22:39:05.22	0.124
1	35	F11	M	22:15:11.57	0.118	22:27:08.78	0.127	22:39:05.99	0.128
1	35	F12	M	22:15:12.34	0.036	22:27:09.55	0.036	22:39:06.76	0.036
1	35	G01	M	22:15:15.57	0.036	22:27:12.78	0.037	22:39:09.99	0.037
1	35	G02	M	22:15:16.34	0.036	22:27:13.55	0.037	22:39:10.76	0.036
1	35	G03	M	22:15:17.11	0.036	22:27:14.32	0.036	22:39:11.53	0.036
1	35	G04	M	22:15:17.88	0.037	22:27:15.09	0.037	22:39:12.30	0.037
1	35	G05	M	22:15:18.65	0.036	22:27:15.86	0.037	22:39:13.07	0.037
1	35	G06	M	22:15:19.42	0.036	22:27:16.63	0.038	22:39:13.84	0.037
1	35	G07	M	22:15:20.19	0.037	22:27:17.40	0.038	22:39:14.61	0.038
1	35	G08	M	22:15:20.96	0.036	22:27:18.17	0.037	22:39:15.38	0.037
1	35	G09	M	22:15:21.73	0.036	22:27:18.94	0.037	22:39:16.15	0.037
1	35	G10	M	22:15:22.50	0.036	22:27:19.71	0.036	22:39:16.92	0.036
1	35	G11	M	22:15:23.27	0.037	22:27:20.48	0.037	22:39:17.69	0.037
1	35	G12	M	22:15:24.04	0.036	22:27:21.25	0.036	22:39:18.46	0.035
1	35	H01	M	22:15:27.27	0.036	22:27:24.48	0.036	22:39:21.69	0.036
1	35	H02	M	22:15:28.04	0.036	22:27:25.25	0.036	22:39:22.46	0.036
1	35	H03	M	22:15:28.81	0.037	22:27:26.02	0.037	22:39:23.23	0.037
1	35	H04	M	22:15:29.58	0.036	22:27:26.79	0.037	22:39:24.00	0.036
1	35	H05	M	22:15:30.35	0.035	22:27:27.56	0.036	22:39:24.77	0.036
1	35	H06	M	22:15:31.12	0.036	22:27:28.33	0.036	22:39:25.54	0.037
1	35	H07	M	22:15:31.89	0.036	22:27:29.10	0.036	22:39:26.31	0.037
1	35	H08	M	22:15:32.66	0.036	22:27:29.87	0.036	22:39:27.08	0.036
1	35	H09	M	22:15:33.43	0.037	22:27:30.64	0.038	22:39:27.85	0.039
1	35	H10	M	22:15:34.20	0.036	22:27:31.41	0.037	22:39:28.62	0.036
1	35	H11	M	22:15:34.97	0.036	22:27:32.18	0.036	22:39:29.39	0.036
1	35	H12	M	22:15:35.74	0.037	22:27:32.95	0.037	22:39:30.16	0.037
1	36	A01	M	22:53:17.41	0.037	23:05:14.61	0.037	23:17:12.31	0.037
1	36	A02	M	22:53:18.18	0.038	23:05:15.38	0.037	23:17:13.08	0.037
1	36	A03	M	22:53:18.95	0.039	23:05:16.15	0.039	23:17:13.85	0.039
1	36	A04	M	22:53:19.72	0.037	23:05:16.92	0.037	23:17:14.62	0.037
1	36	A05	M	22:53:20.49	0.037	23:05:17.69	0.038	23:17:15.39	0.037
1	36	A06	M	22:53:21.26	0.038	23:05:18.46	0.038	23:17:16.16	0.038
1	36	A07	M	22:53:22.03	0.037	23:05:19.23	0.037	23:17:16.93	0.037
1	36	A08	M	22:53:22.80	0.037	23:05:20.00	0.038	23:17:17.70	0.037
1	36	A09	M	22:53:23.57	0.036	23:05:20.77	0.037	23:17:18.47	0.036
1	36	A10	M	22:53:24.34	0.038	23:05:21.54	0.039	23:17:19.24	0.039
1	36	A11	M	22:53:25.11	0.036	23:05:22.31	0.035	23:17:20.01	0.036
1	36	A12	M	22:53:25.88	0.036	23:05:23.08	0.036	23:17:20.78	0.036
1	36	B01	M	22:53:29.11	0.035	23:05:26.31	0.035	23:17:24.01	0.035
1	36	B02	M	22:53:29.88	0.037	23:05:27.08	0.037	23:17:24.78	0.037
1	36	B03	M	22:53:30.65	0.037	23:05:27.85	0.037	23:17:25.55	0.037
1	36	B04	M	22:53:31.42	0.038	23:05:28.62	0.037	23:17:26.32	0.037
1	36	B05	M	22:53:32.19	0.037	23:05:29.39	0.037	23:17:27.09	0.037
1	36	B06	M	22:53:32.96	0.037	23:05:30.16	0.039	23:17:27.86	0.037
1	36	B07	M	22:53:33.73	0.037	23:05:30.93	0.038	23:17:28.63	0.037
1	36	B08	M	22:53:34.50	0.037	23:05:31.70	0.037	23:17:29.40	0.038
1	36	B09	M	22:53:35.27	0.037	23:05:32.47	0.036	23:17:30.17	0.037
1	36	B10	M	22:53:36.04	0.037	23:05:33.24	0.037	23:17:30.94	0.036
1	36	B11	M	22:53:36.81	0.037	23:05:34.01	0.037	23:17:31.71	0.036
1	36	B12	M	22:53:37.58	0.036	23:05:34.78	0.036	23:17:32.48	0.036
1	36	C01	M	22:53:40.81	0.037	23:05:38.01	0.037	23:17:35.71	0.037
1	36	C02	M	22:53:41.58	0.038	23:05:38.78	0.037	23:17:36.48	0.037
1	36	C03	M	22:53:42.35	0.038	23:05:39.55	0.037	23:17:37.25	0.037
1	36	C04	M	22:53:43.12	0.038	23:05:40.32	0.039	23:17:38.02	0.037
1	36	C05	M	22:53:43.89	0.037	23:05:41.09	0.038	23:17:38.79	0.038
1	36	C06	M	22:53:44.66	0.268	23:05:41.86	0.264	23:17:39.56	0.262
1	36	C07	M	22:53:45.43	0.260	23:05:42.63	0.264	23:17:40.33	0.256
1	36	C08	M	22:53:46.20	0.262	23:05:43.40	0.267	23:17:41.10	0.260
1	36	C09	M	22:53:46.97	0.269	23:05:44.17	0.272	23:17:41.87	0.269
1	36	C10	M	22:53:47.74	0.278	23:05:44.94	0.282	23:17:42.64	0.282
1	36	C11	M	22:53:48.51	0.279	23:05:45.71	0.284	23:17:43.41	0.277
1	36	C12	M	22:53:49.28	0.036	23:05:46.48	0.036	23:17:44.18	0.036
1	36	D01	M	22:53:52.51	0.036	23:05:49.71	0.036	23:17:47.41	0.036
1	36	D02	M	22:53:53.28	0.037	23:05:50.48	0.038	23:17:48.18	0.037
1	36	D03	M	22:53:54.05	0.142	23:05:51.25	0.148	23:17:48.95	0.148
1	36	D04	M	22:53:54.82	0.161	23:05:52.02	0.163	23:17:49.72	0.165
1	36	D05	M	22:53:55.59	0.159	23:05:52.79	0.161	23:17:50.49	0.166
1	36	D06	M	22:53:56.36	0.328	23:05:53.56	0.330	23:17:51.26	0.326
1	36	D07	M	22:53:57.13	0.325	23:05:54.33	0.322	23:17:52.03	0.316
1	36	D08	M	22:53:57.90	0.317	23:05:55.10	0.319	23:17:52.80	0.314
1	36	D09	M	22:53:58.67	0.313	23:05:55.87	0.314	23:17:53.57	0.313
1	36	D10	M	22:53:59.44	0.315	23:05:56.64	0.317	23:17:54.34	0.314
1	36	D11	M	22:54:00.21	0.327	23:05:57.41	0.329	23:17:55.11	0.325
1	36	D12	M	22:54:00.98	0.037	23:05:58.18	0.037	23:17:55.88	0.037
1	36	E01	M	22:54:04.21	0.037	23:06:01.41	0.037	23:17:59.11	0.038
1	36	E02	M	22:54:04.98	0.036	23:06:02.18	0.037	23:17:59.88	0.036
1	36	E03	M	22:54:05.75	0.274	23:06:02.95	0.272	23:18:00.65	0.265
1	36	E04	M	22:54:06.52	0.296	23:06:03.72	0.296	23:18:01.42	0.296
1	36	E05	M	22:54:07.29	0.289	23:06:04.49	0.290	23:18:02.19	0.287
1	36	E06	M	22:54:08.06	0.323	23:06:05.26	0.328	23:18:02.96	0.328
1	36	E07	M	22:54:08.83	0.321	23:06:06.03	0.326	23:18:03.73	0.324
1	36	E08	M	22:54:09.60	0.324	23:06:06.80	0.328	23:18:04.50	0.328
1	36	E09	M	22:54:10.37	0.264	23:06:07.57	0.281	23:18:05.27	0.287
1	36	E10	M	22:54:11.14	0.278	23:06:08.34	0.292	23:18:06.04	0.292
1	36	E11	M	22:54:11.91	0.281	23:06:09.11	0.296	23:18:06.81	0.296
1	36	E12	M	22:54:12.68	0.038	23:06:09.88	0.038	23:18:07.58	0.038
1	36	F01	M	22:54:15.91	0.036	23:06:13.11	0.035	23:18:10.81	0.036
1	36	F02	M	22:54:16.68	0.037	23:06:13.88	0.037	23:18:11.58	0.037
1	36	F03	M	22:54:17.45	0.057	23:06:14.65	0.059	23:18:12.35	0.059
1	36	F04	M	22:54:18.22	0.055	23:06:15.42	0.057	23:18:13.12	0.057
1	36	F05	M	22:54:18.99	0.055	23:06:16.19	0.056	23:18:13.89	0.057
1	36	F06	M	22:54:19.76	0.075	23:06:16.96	0.076	23:18:14.66	0.076
1	36	F07	M	22:54:20.53	0.075	23:06:17.73	0.077	23:18:15.43	0.076
1	36	F08	M	22:54:21.30	0.073	23:06:18.50	0.074	23:18:16.20	0.074
1	36	F09	M	22:54:22.07	0.124	23:06:19.27	0.141	23:18:16.97	0.136
1	36	F10	M	22:54:22.84	0.116	23:06:20.04	0.127	23:18:17.74	0.127
1	36	F11	M	22:54:23.61	0.122	23:06:20.81	0.132	23:18:18.51	0.130
1	36	F12	M	22:54:24.38	0.035	23:06:21.58	0.036	23:18:19.28	0.037
1	36	G01	M	22:54:27.61	0.036	23:06:24.81	0.036	23:18:22.51	0.036
1	36	G02	M	22:54:28.38	0.037	23:06:25.58	0.037	23:18:23.28	0.036
1	36	G03	M	22:54:29.15	0.036	23:06:26.35	0.037	23:18:24.05	0.036
1	36	G04	M	22:54:29.92	0.037	23:06:27.12	0.037	23:18:24.82	0.037
1	36	G05	M	22:54:30.69	0.037	23:06:27.89	0.037	23:18:25.59	0.037
1	36	G06	M	22:54:31.46	0.037	23:06:28.66	0.037	23:18:26.36	0.037
1	36	G07	M	22:54:32.23	0.039	23:06:29.43	0.039	23:18:27.13	0.039
1	36	G08	M	22:54:33.00	0.037	23:06:30.20	0.037	23:18:27.90	0.037
1	36	G09	M	22:54:33.77	0.038	23:06:30.97	0.038	23:18:28.67	0.037
1	36	G10	M	22:54:34.54	0.036	23:06:31.74	0.037	23:18:29.44	0.037
1	36	G11	M	22:54:35.31	0.037	23:06:32.51	0.037	23:18:30.21	0.037
1	36	G12	M	22:54:36.08	0.036	23:06:33.28	0.035	23:18:30.98	0.036
1	36	H01	M	22:54:39.31	0.037	23:06:36.51	0.036	23:18:34.21	0.036
1	36	H02	M	22:54:40.08	0.036	23:06:37.28	0.036	23:18:34.98	0.036
1	36	H03	M	22:54:40.85	0.037	23:06:38.05	0.037	23:18:35.75	0.037
1	36	H04	M	22:54:41.62	0.037	23:06:38.82	0.036	23:18:36.52	0.036
1	36	H05	M	22:54:42.39	0.037	23:06:39.59	0.037	23:18:37.29	0.037
1	36	H06	M	22:54:43.16	0.036	23:06:40.36	0.036	23:18:38.06	0.036
1	36	H07	M	22:54:43.93	0.037	23:06:41.13	0.037	23:18:38.83	0.036
1	36	H08	M	22:54:44.70	0.035	23:06:41.90	0.036	23:18:39.60	0.036
1	36	H09	M	22:54:45.47	0.038	23:06:42.67	0.038	23:18:40.37	0.038
1	36	H10	M	22:54:46.24	0.037	23:06:43.44	0.036	23:18:41.14	0.037
1	36	H11	M	22:54:47.01	0.036	23:06:44.21	0.036	23:18:41.91	0.036
1	36	H12	M	22:54:47.78	0.037	23:06:44.98	0.037	23:18:42.68	0.036
1	37	A01	M	23:32:29.93	0.036	23:44:27.66	0.036	23:56:24.88	0.036
1	37	A02	M	23:32:30.70	0.037	23:44:28.43	0.037	23:56:25.65	0.035
1	37	A03	M	23:32:31.47	0.039	23:44:29.20	0.039	23:56:26.42	0.038
1	37	A04	M	23:32:32.24	0.037	23:44:29.97	0.037	23:56:27.19	0.036
1	37	A05	M	23:32:33.01	0.037	23:44:30.74	0.037	23:56:27.96	0.036
1	37	A06	M	23:32:33.78	0.037	23:44:31.51	0.038	23:56:28.73	0.037
1	37	A07	M	23:32:34.55	0.036	23:44:32.28	0.036	23:56:29.50	0.036
1	37	A08	M	23:32:35.32	0.038	23:44:33.05	0.037	23:56:30.27	0.036
1	37	A09	M	23:32:36.09	0.037	23:44:33.82	0.036	23:56:31.04	0.035
1	37	A10	M	23:32:36.86	0.039	23:44:34.59	0.039	23:56:31.81	0.037
1	37	A11	M	23:32:37.63	0.036	23:44:35.36	0.036	23:56:32.58	0.035
1	37	A12	M	23:32:38.40	0.036	23:44:36.13	0.036	23:56:33.35	0.036
1	37	B01	M	23:32:41.63	0.035	23:44:39.36	0.035	23:56:36.58	0.034
1	37	B02	M	23:32:42.40	0.037	23:44:40.13	0.037	23:56:37.35	0.036
1	37	B03	M	23:32:43.17	0.037	23:44:40.90	0.037	23:56:38.12	0.037
1	37	B04	M	23:32:43.94	0.037	23:44:41.67	0.037	23:56:38.89	0.036
1	37	B05	M	23:32:44.71	0.037	23:44:42.44	0.037	23:56:39.66	0.036
1	37	B06	M	23:32:45.48	0.038	23:44:43.21	0.037	23:56:40.43	0.036
1	37	B07	M	23:32:46.25	0.038	23:44:43.98	0.037	23:56:41.20	0.037
1	37	B08	M	23:32:47.02	0.038	23:44:44.75	0.037	23:56:41.97	0.036
1	37	B09	M	23:32:47.79	0.036	23:44:45.52	0.037	23:56:42.74	0.036
1	37	B10	M	23:32:48.56	0.037	23:44:46.29	0.036	23:56:43.51	0.037
1	37	B11	M	23:32:49.33	0.037	23:44:47.06	0.036	23:56:44.28	0.036
1	37	B12	M	23:32:50.10	0.036	23:44:47.83	0.036	23:56:45.05	0.036
1	37	C01	M	23:32:53.33	0.037	23:44:51.06	0.036	23:56:48.28	0.035
